genome	rate	S_alg	k	d	M_alg	M_compr_alg	kmer_count	l	o	z	r	tigs_ns	tigs_cl	enc0_xz_bytes	S_xz_bytes	M_compr_bytes	enc1_compr_bytes	enc2_xz_bytes	pref
sars-cov-2_pangenome_k32	0.5	prophasm	31	na	runsapprox	xz	5641953	90015213	6088016	83927197	3146210	2812442	90015213	16840052	15409192	2159608	17568800	18404868	sars-cov-2_pangenome_k32.r_0.5.S_prophasm.k_31.d_na.M_runsapprox.C_xz
sars-cov-2_pangenome_k32	0.6	prophasm	31	na	default	bzip	6770344	88656604	6770344	81886260	2729542	2729542	88656604	16491920	15096292	971890	16068182	17931516	sars-cov-2_pangenome_k32.r_0.6.S_prophasm.k_31.d_na.M_default.C_bzip
sars-cov-2_pangenome_k32	0.6	prophasm	31	na	default	xz	6770344	88656604	6770344	81886260	2729542	2729542	88656604	16491920	15096292	1692316	16788608	17931516	sars-cov-2_pangenome_k32.r_0.6.S_prophasm.k_31.d_na.M_default.C_xz
sars-cov-2_pangenome_k32	0.6	prophasm	31	na	ones	bzip	6770344	88656604	7313710	81342894	3103689	2729542	88656604	16491920	15096292	1524953	16621245	18319812	sars-cov-2_pangenome_k32.r_0.6.S_prophasm.k_31.d_na.M_ones.C_bzip
sars-cov-2_pangenome_k32	0.6	prophasm	31	na	ones	xz	6770344	88656604	7313710	81342894	3103689	2729542	88656604	16491920	15096292	2382536	17478828	18319812	sars-cov-2_pangenome_k32.r_0.6.S_prophasm.k_31.d_na.M_ones.C_xz
sars-cov-2_pangenome_k32	0.6	prophasm	31	na	runsapprox	bzip	6770344	88656604	7313710	81342894	3103689	2729542	88656604	16491920	15096292	1524953	16621245	18319812	sars-cov-2_pangenome_k32.r_0.6.S_prophasm.k_31.d_na.M_runsapprox.C_bzip
sars-cov-2_pangenome_k32	0.6	prophasm	31	na	runsapprox	xz	6770344	88656604	7313710	81342894	3103689	2729542	88656604	16491920	15096292	2382536	17478828	18319812	sars-cov-2_pangenome_k32.r_0.6.S_prophasm.k_31.d_na.M_runsapprox.C_xz
sars-cov-2_pangenome_k32	0.7	prophasm	31	na	default	bzip	7898734	81062554	7898734	73163820	2438794	2438794	81062554	14966608	13722516	1004431	14726947	16526832	sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_31.d_na.M_default.C_bzip
sars-cov-2_pangenome_k32	0.7	prophasm	31	na	default	xz	7898734	81062554	7898734	73163820	2438794	2438794	81062554	14966608	13722516	1740528	15463044	16526832	sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_31.d_na.M_default.C_xz
sars-cov-2_pangenome_k32	0.7	prophasm	31	na	ones	bzip	7898734	81062554	8507271	72555283	2814466	2438794	81062554	14966608	13722516	1583138	15305654	16949240	sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_31.d_na.M_ones.C_bzip
sars-cov-2_pangenome_k32	0.7	prophasm	31	na	ones	xz	7898734	81062554	8507271	72555283	2814466	2438794	81062554	14966608	13722516	2402580	16125096	16949240	sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_31.d_na.M_ones.C_xz
sars-cov-2_pangenome_k32	0.7	prophasm	31	na	runsapprox	bzip	7898734	81062554	8507271	72555283	2814466	2438794	81062554	14966608	13722516	1583138	15305654	16949240	sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_31.d_na.M_runsapprox.C_bzip
sars-cov-2_pangenome_k32	0.7	prophasm	31	na	runsapprox	xz	7898734	81062554	8507271	72555283	2814466	2438794	81062554	14966608	13722516	2402580	16125096	16949240	sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_31.d_na.M_runsapprox.C_xz
sars-cov-2_pangenome_k32	0.8	prophasm	31	na	default	bzip	9027125	67315385	9027125	58288260	1942942	1942942	67315385	12314136	11307812	923173	12230985	13819844	sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_31.d_na.M_default.C_bzip
sars-cov-2_pangenome_k32	0.8	prophasm	31	na	default	xz	9027125	67315385	9027125	58288260	1942942	1942942	67315385	12314136	11307812	1594396	12902208	13819844	sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_31.d_na.M_default.C_xz
sars-cov-2_pangenome_k32	0.8	prophasm	31	na	ones	bzip	9027125	67315385	9651381	57664004	2272184	1942942	67315385	12314136	11307812	1466550	12774362	14225656	sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_31.d_na.M_ones.C_bzip
sars-cov-2_pangenome_k32	0.8	prophasm	31	na	ones	xz	9027125	67315385	9651381	57664004	2272184	1942942	67315385	12314136	11307812	2168644	13476456	14225656	sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_31.d_na.M_ones.C_xz
sars-cov-2_pangenome_k32	0.8	prophasm	31	na	runsapprox	bzip	9027125	67315385	9651381	57664004	2272184	1942942	67315385	12314136	11307812	1466550	12774362	14225656	sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_31.d_na.M_runsapprox.C_bzip
sars-cov-2_pangenome_k32	0.8	prophasm	31	na	runsapprox	xz	9027125	67315385	9651381	57664004	2272184	1942942	67315385	12314136	11307812	2168644	13476456	14225656	sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_31.d_na.M_runsapprox.C_xz
sars-cov-2_pangenome_k32	0.9	prophasm	31	na	default	bzip	10155516	47503026	10155516	37347510	1244917	1244917	47503026	8456888	7796448	699455	8495903	9675872	sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_31.d_na.M_default.C_bzip
sars-cov-2_pangenome_k32	0.9	prophasm	31	na	default	xz	10155516	47503026	10155516	37347510	1244917	1244917	47503026	8456888	7796448	1202256	8998704	9675872	sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_31.d_na.M_default.C_xz
sars-cov-2_pangenome_k32	0.9	prophasm	31	na	ones	bzip	10155516	47503026	10732659	36770367	1475950	1244917	47503026	8456888	7796448	1130844	8927292	9999284	sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_31.d_na.M_ones.C_bzip
sars-cov-2_pangenome_k32	0.9	prophasm	31	na	ones	xz	10155516	47503026	10732659	36770367	1475950	1244917	47503026	8456888	7796448	1634432	9430880	9999284	sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_31.d_na.M_ones.C_xz
sars-cov-2_pangenome_k32	0.9	prophasm	31	na	runsapprox	bzip	10155516	47503026	10732659	36770367	1475950	1244917	47503026	8456888	7796448	1130844	8927292	9999284	sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_31.d_na.M_runsapprox.C_bzip
sars-cov-2_pangenome_k32	0.9	prophasm	31	na	runsapprox	xz	10155516	47503026	10732659	36770367	1475950	1244917	47503026	8456888	7796448	1634432	9430880	9999284	sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_31.d_na.M_runsapprox.C_xz
sars-cov-2_pangenome_k32	1.0	prophasm	31	na	default	bzip	11283907	21558577	11283907	10274670	342489	342489	21558577	3005216	2850024	278828	3128852	3484344	sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_31.d_na.M_default.C_bzip
sars-cov-2_pangenome_k32	1.0	prophasm	31	na	default	xz	11283907	21558577	11283907	10274670	342489	342489	21558577	3005216	2850024	495848	3345872	3484344	sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_31.d_na.M_default.C_xz
sars-cov-2_pangenome_k32	1.0	prophasm	31	na	ones	bzip	11283907	21558577	11733799	9824778	422276	342489	21558577	3005216	2850024	471947	3321971	3643980	sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_31.d_na.M_ones.C_bzip
sars-cov-2_pangenome_k32	1.0	prophasm	31	na	ones	xz	11283907	21558577	11733799	9824778	422276	342489	21558577	3005216	2850024	689292	3539316	3643980	sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_31.d_na.M_ones.C_xz
sars-cov-2_pangenome_k32	1.0	prophasm	31	na	runsapprox	bzip	11283907	21558577	11733799	9824778	422276	342489	21558577	3005216	2850024	471947	3321971	3643980	sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_31.d_na.M_runsapprox.C_bzip
sars-cov-2_pangenome_k32	1.0	prophasm	31	na	runsapprox	xz	11283907	21558577	11733799	9824778	422276	342489	21558577	3005216	2850024	689292	3539316	3643980	sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_31.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.000000001	prophasm	9	na	default	bzip	1	9	1	8	1	1	9	76	76	41	117	76	spneumo_pangenome_k32.r_0.000000001.S_prophasm.k_9.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.000000001	prophasm	9	na	default	xz	1	9	1	8	1	1	9	76	76	76	152	76	spneumo_pangenome_k32.r_0.000000001.S_prophasm.k_9.d_na.M_default.C_xz
spneumo_pangenome_k32	0.000000001	prophasm	9	na	ones	bzip	1	9	1	8	1	1	9	76	76	41	117	76	spneumo_pangenome_k32.r_0.000000001.S_prophasm.k_9.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.000000001	prophasm	9	na	ones	xz	1	9	1	8	1	1	9	76	76	76	152	76	spneumo_pangenome_k32.r_0.000000001.S_prophasm.k_9.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.000000001	prophasm	9	na	runsapprox	bzip	1	9	1	8	1	1	9	76	76	41	117	76	spneumo_pangenome_k32.r_0.000000001.S_prophasm.k_9.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.000000001	prophasm	9	na	runsapprox	xz	1	9	1	8	1	1	9	76	76	76	152	76	spneumo_pangenome_k32.r_0.000000001.S_prophasm.k_9.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.0001	prophasm	9	na	default	bzip	13	117	13	104	13	13	117	156	140	44	184	148	spneumo_pangenome_k32.r_0.0001.S_prophasm.k_9.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.0001	prophasm	9	na	default	xz	13	117	13	104	13	13	117	156	140	80	220	148	spneumo_pangenome_k32.r_0.0001.S_prophasm.k_9.d_na.M_default.C_xz
spneumo_pangenome_k32	0.0001	prophasm	9	na	ones	bzip	13	117	13	104	13	13	117	156	140	44	184	148	spneumo_pangenome_k32.r_0.0001.S_prophasm.k_9.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.0001	prophasm	9	na	ones	xz	13	117	13	104	13	13	117	156	140	80	220	148	spneumo_pangenome_k32.r_0.0001.S_prophasm.k_9.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.0001	prophasm	9	na	runsapprox	bzip	13	117	13	104	13	13	117	156	140	44	184	148	spneumo_pangenome_k32.r_0.0001.S_prophasm.k_9.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.0001	prophasm	9	na	runsapprox	xz	13	117	13	104	13	13	117	156	140	80	220	148	spneumo_pangenome_k32.r_0.0001.S_prophasm.k_9.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.001	prophasm	9	na	default	bzip	130	1162	130	1032	129	129	1162	604	516	45	561	620	spneumo_pangenome_k32.r_0.001.S_prophasm.k_9.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.001	prophasm	9	na	default	xz	130	1162	130	1032	129	129	1162	604	516	92	608	620	spneumo_pangenome_k32.r_0.001.S_prophasm.k_9.d_na.M_default.C_xz
spneumo_pangenome_k32	0.001	prophasm	9	na	ones	bzip	130	1162	134	1028	132	129	1162	604	516	58	574	620	spneumo_pangenome_k32.r_0.001.S_prophasm.k_9.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.001	prophasm	9	na	ones	xz	130	1162	134	1028	132	129	1162	604	516	104	620	620	spneumo_pangenome_k32.r_0.001.S_prophasm.k_9.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.001	prophasm	9	na	runsapprox	bzip	130	1162	134	1028	132	129	1162	604	516	58	574	620	spneumo_pangenome_k32.r_0.001.S_prophasm.k_9.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.001	prophasm	9	na	runsapprox	xz	130	1162	134	1028	132	129	1162	604	516	104	620	620	spneumo_pangenome_k32.r_0.001.S_prophasm.k_9.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.01	prophasm	9	na	default	bzip	1305	11353	1305	10048	1256	1256	11353	4188	3492	108	3600	4232	spneumo_pangenome_k32.r_0.01.S_prophasm.k_9.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.01	prophasm	9	na	default	xz	1305	11353	1305	10048	1256	1256	11353	4188	3492	212	3704	4232	spneumo_pangenome_k32.r_0.01.S_prophasm.k_9.d_na.M_default.C_xz
spneumo_pangenome_k32	0.01	prophasm	9	na	ones	bzip	1305	11353	1372	9981	1320	1256	11353	4188	3492	228	3720	4268	spneumo_pangenome_k32.r_0.01.S_prophasm.k_9.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.01	prophasm	9	na	ones	xz	1305	11353	1372	9981	1320	1256	11353	4188	3492	364	3856	4268	spneumo_pangenome_k32.r_0.01.S_prophasm.k_9.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.01	prophasm	9	na	runsapprox	bzip	1305	11353	1372	9981	1320	1256	11353	4188	3492	228	3720	4268	spneumo_pangenome_k32.r_0.01.S_prophasm.k_9.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.01	prophasm	9	na	runsapprox	xz	1305	11353	1372	9981	1320	1256	11353	4188	3492	364	3856	4268	spneumo_pangenome_k32.r_0.01.S_prophasm.k_9.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.05	prophasm	9	na	default	bzip	6527	49839	6527	43312	5414	5414	49839	17152	14192	797	14989	17800	spneumo_pangenome_k32.r_0.05.S_prophasm.k_9.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.05	prophasm	9	na	default	xz	6527	49839	6527	43312	5414	5414	49839	17152	14192	1232	15424	17800	spneumo_pangenome_k32.r_0.05.S_prophasm.k_9.d_na.M_default.C_xz
spneumo_pangenome_k32	0.05	prophasm	9	na	ones	bzip	6527	49839	8186	41653	6945	5414	49839	17152	14192	2449	16641	18652	spneumo_pangenome_k32.r_0.05.S_prophasm.k_9.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.05	prophasm	9	na	ones	xz	6527	49839	8186	41653	6945	5414	49839	17152	14192	3040	17232	18652	spneumo_pangenome_k32.r_0.05.S_prophasm.k_9.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.05	prophasm	9	na	runsapprox	bzip	6527	49839	8186	41653	6945	5414	49839	17152	14192	2449	16641	18652	spneumo_pangenome_k32.r_0.05.S_prophasm.k_9.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.05	prophasm	9	na	runsapprox	xz	6527	49839	8186	41653	6945	5414	49839	17152	14192	3040	17232	18652	spneumo_pangenome_k32.r_0.05.S_prophasm.k_9.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.1	prophasm	9	na	default	bzip	13055	86199	13055	73144	9143	9143	86199	29320	24252	1931	26183	30748	spneumo_pangenome_k32.r_0.1.S_prophasm.k_9.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.1	prophasm	9	na	default	xz	13055	86199	13055	73144	9143	9143	86199	29320	24252	2716	26968	30748	spneumo_pangenome_k32.r_0.1.S_prophasm.k_9.d_na.M_default.C_xz
spneumo_pangenome_k32	0.1	prophasm	9	na	ones	bzip	13055	86199	18769	67430	14107	9143	86199	29320	24252	6445	30697	33248	spneumo_pangenome_k32.r_0.1.S_prophasm.k_9.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.1	prophasm	9	na	ones	xz	13055	86199	18769	67430	14107	9143	86199	29320	24252	7500	31752	33248	spneumo_pangenome_k32.r_0.1.S_prophasm.k_9.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.1	prophasm	9	na	runsapprox	bzip	13055	86199	18769	67430	14107	9143	86199	29320	24252	6445	30697	33248	spneumo_pangenome_k32.r_0.1.S_prophasm.k_9.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.1	prophasm	9	na	runsapprox	xz	13055	86199	18769	67430	14107	9143	86199	29320	24252	7500	31752	33248	spneumo_pangenome_k32.r_0.1.S_prophasm.k_9.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.2	prophasm	9	na	default	bzip	26111	135791	26111	109680	13710	13710	135791	45708	37868	4019	41887	48500	spneumo_pangenome_k32.r_0.2.S_prophasm.k_9.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.2	prophasm	9	na	default	xz	26111	135791	26111	109680	13710	13710	135791	45708	37868	5068	42936	48500	spneumo_pangenome_k32.r_0.2.S_prophasm.k_9.d_na.M_default.C_xz
spneumo_pangenome_k32	0.2	prophasm	9	na	ones	bzip	26111	135791	44173	91618	27146	13710	135791	45708	37868	15645	53513	54440	spneumo_pangenome_k32.r_0.2.S_prophasm.k_9.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.2	prophasm	9	na	ones	xz	26111	135791	44173	91618	27146	13710	135791	45708	37868	15680	53548	54440	spneumo_pangenome_k32.r_0.2.S_prophasm.k_9.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.2	prophasm	9	na	runsapprox	bzip	26111	135791	44173	91618	27146	13710	135791	45708	37868	15645	53513	54440	spneumo_pangenome_k32.r_0.2.S_prophasm.k_9.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.2	prophasm	9	na	runsapprox	xz	26111	135791	44173	91618	27146	13710	135791	45708	37868	15680	53548	54440	spneumo_pangenome_k32.r_0.2.S_prophasm.k_9.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.3	prophasm	9	na	default	bzip	39166	168878	39166	129712	16214	16214	168878	56360	47068	5524	52592	60148	spneumo_pangenome_k32.r_0.3.S_prophasm.k_9.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.3	prophasm	9	na	default	xz	39166	168878	39166	129712	16214	16214	168878	56360	47068	6736	53804	60148	spneumo_pangenome_k32.r_0.3.S_prophasm.k_9.d_na.M_default.C_xz
spneumo_pangenome_k32	0.3	prophasm	9	na	ones	bzip	39166	168878	72149	96729	36966	16214	168878	56360	47068	23406	70474	68596	spneumo_pangenome_k32.r_0.3.S_prophasm.k_9.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.3	prophasm	9	na	ones	xz	39166	168878	72149	96729	36966	16214	168878	56360	47068	21504	68572	68596	spneumo_pangenome_k32.r_0.3.S_prophasm.k_9.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.3	prophasm	9	na	runsapprox	bzip	39166	168878	72149	96729	36966	16214	168878	56360	47068	23406	70474	68596	spneumo_pangenome_k32.r_0.3.S_prophasm.k_9.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.3	prophasm	9	na	runsapprox	xz	39166	168878	72149	96729	36966	16214	168878	56360	47068	21504	68572	68596	spneumo_pangenome_k32.r_0.3.S_prophasm.k_9.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.4	prophasm	9	na	default	bzip	52222	192422	52222	140200	17525	17525	192422	63340	53632	6517	60149	68316	spneumo_pangenome_k32.r_0.4.S_prophasm.k_9.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.4	prophasm	9	na	default	xz	52222	192422	52222	140200	17525	17525	192422	63340	53632	7940	61572	68316	spneumo_pangenome_k32.r_0.4.S_prophasm.k_9.d_na.M_default.C_xz
spneumo_pangenome_k32	0.4	prophasm	9	na	ones	bzip	52222	192422	100816	91606	43049	17525	192422	63340	53632	28487	82119	78292	spneumo_pangenome_k32.r_0.4.S_prophasm.k_9.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.4	prophasm	9	na	ones	xz	52222	192422	100816	91606	43049	17525	192422	63340	53632	25064	78696	78292	spneumo_pangenome_k32.r_0.4.S_prophasm.k_9.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.4	prophasm	9	na	runsapprox	bzip	52222	192422	100816	91606	43049	17525	192422	63340	53632	28487	82119	78292	spneumo_pangenome_k32.r_0.4.S_prophasm.k_9.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.4	prophasm	9	na	runsapprox	xz	52222	192422	100816	91606	43049	17525	192422	63340	53632	25064	78696	78292	spneumo_pangenome_k32.r_0.4.S_prophasm.k_9.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.5	prophasm	9	na	default	bzip	65278	208838	65278	143560	17945	17945	208838	68548	58152	7142	65294	73724	spneumo_pangenome_k32.r_0.5.S_prophasm.k_9.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.5	prophasm	9	na	default	xz	65278	208838	65278	143560	17945	17945	208838	68548	58152	8764	66916	73724	spneumo_pangenome_k32.r_0.5.S_prophasm.k_9.d_na.M_default.C_xz
spneumo_pangenome_k32	0.5	prophasm	9	na	ones	bzip	65278	208838	128739	80099	44593	17945	208838	68548	58152	30357	88509	84072	spneumo_pangenome_k32.r_0.5.S_prophasm.k_9.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.5	prophasm	9	na	ones	xz	65278	208838	128739	80099	44593	17945	208838	68548	58152	26396	84548	84072	spneumo_pangenome_k32.r_0.5.S_prophasm.k_9.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.5	prophasm	9	na	runsapprox	bzip	65278	208838	128739	80099	44593	17945	208838	68548	58152	30357	88509	84072	spneumo_pangenome_k32.r_0.5.S_prophasm.k_9.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.5	prophasm	9	na	runsapprox	xz	65278	208838	128739	80099	44593	17945	208838	68548	58152	26396	84548	84072	spneumo_pangenome_k32.r_0.5.S_prophasm.k_9.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.6	prophasm	9	na	default	bzip	78333	218605	78333	140272	17534	17534	218605	70716	60772	7524	68296	76208	spneumo_pangenome_k32.r_0.6.S_prophasm.k_9.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.6	prophasm	9	na	default	xz	78333	218605	78333	140272	17534	17534	218605	70716	60772	9284	70056	76208	spneumo_pangenome_k32.r_0.6.S_prophasm.k_9.d_na.M_default.C_xz
spneumo_pangenome_k32	0.6	prophasm	9	na	ones	bzip	78333	218605	153774	64831	41409	17534	218605	70716	60772	29298	90070	86000	spneumo_pangenome_k32.r_0.6.S_prophasm.k_9.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.6	prophasm	9	na	ones	xz	78333	218605	153774	64831	41409	17534	218605	70716	60772	25808	86580	86000	spneumo_pangenome_k32.r_0.6.S_prophasm.k_9.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.6	prophasm	9	na	runsapprox	bzip	78333	218605	153774	64831	41409	17534	218605	70716	60772	29298	90070	86000	spneumo_pangenome_k32.r_0.6.S_prophasm.k_9.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.6	prophasm	9	na	runsapprox	xz	78333	218605	153774	64831	41409	17534	218605	70716	60772	25808	86580	86000	spneumo_pangenome_k32.r_0.6.S_prophasm.k_9.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.7	prophasm	9	na	default	bzip	91389	220933	91389	129544	16193	16193	220933	70236	61356	7496	68852	75888	spneumo_pangenome_k32.r_0.7.S_prophasm.k_9.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.7	prophasm	9	na	default	xz	91389	220933	91389	129544	16193	16193	220933	70236	61356	9408	70764	75888	spneumo_pangenome_k32.r_0.7.S_prophasm.k_9.d_na.M_default.C_xz
spneumo_pangenome_k32	0.7	prophasm	9	na	ones	bzip	91389	220933	173515	47418	34257	16193	220933	70236	61356	25095	86451	83308	spneumo_pangenome_k32.r_0.7.S_prophasm.k_9.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.7	prophasm	9	na	ones	xz	91389	220933	173515	47418	34257	16193	220933	70236	61356	22952	84308	83308	spneumo_pangenome_k32.r_0.7.S_prophasm.k_9.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.7	prophasm	9	na	runsapprox	bzip	91389	220933	173515	47418	34257	16193	220933	70236	61356	25095	86451	83308	spneumo_pangenome_k32.r_0.7.S_prophasm.k_9.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.7	prophasm	9	na	runsapprox	xz	91389	220933	173515	47418	34257	16193	220933	70236	61356	22952	84308	83308	spneumo_pangenome_k32.r_0.7.S_prophasm.k_9.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.8	prophasm	9	na	default	bzip	104444	214140	104444	109696	13712	13712	214140	67404	59032	7046	66078	72068	spneumo_pangenome_k32.r_0.8.S_prophasm.k_9.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.8	prophasm	9	na	default	xz	104444	214140	104444	109696	13712	13712	214140	67404	59032	9008	68040	72068	spneumo_pangenome_k32.r_0.8.S_prophasm.k_9.d_na.M_default.C_xz
spneumo_pangenome_k32	0.8	prophasm	9	na	ones	bzip	104444	214140	185335	28805	23405	13712	214140	67404	59032	18152	77184	75604	spneumo_pangenome_k32.r_0.8.S_prophasm.k_9.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.8	prophasm	9	na	ones	xz	104444	214140	185335	28805	23405	13712	214140	67404	59032	17300	76332	75604	spneumo_pangenome_k32.r_0.8.S_prophasm.k_9.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.8	prophasm	9	na	runsapprox	bzip	104444	214140	185335	28805	23405	13712	214140	67404	59032	18152	77184	75604	spneumo_pangenome_k32.r_0.8.S_prophasm.k_9.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.8	prophasm	9	na	runsapprox	xz	104444	214140	185335	28805	23405	13712	214140	67404	59032	17300	76332	75604	spneumo_pangenome_k32.r_0.8.S_prophasm.k_9.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.9	prophasm	9	na	default	bzip	117500	191580	117500	74080	9260	9260	191580	57504	51700	5705	57405	61208	spneumo_pangenome_k32.r_0.9.S_prophasm.k_9.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.9	prophasm	9	na	default	xz	117500	191580	117500	74080	9260	9260	191580	57504	51700	7512	59212	61208	spneumo_pangenome_k32.r_0.9.S_prophasm.k_9.d_na.M_default.C_xz
