genome	k	S_alg	algorithm	camel_DS	d	M_alg	kmer_count	l	o	z	r	S_xz_bytes	M_xz_bytes	enc1_xz_bytes	enc2_xz_bytes	camel_mem_bytes	camel_real_s	camel_usr_s	camel_sys_s	pref0	pref
spneumoniae-pangenome	20	pseudosimplitigs	loc-greedy	HT	7	ones	7731727	10224240	7979643	2244597	142182	2169052	231720	2400772	2625964	1943280000	453.41	398.5	31.14	spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_7	spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_7.M_ones
spneumoniae-pangenome	20	pseudosimplitigs	loc-greedy	HT	7	runs	7731727	10224240	7978601	2245639	141501	2169052	230860	2399912	2625816	1943280000	453.41	398.5	31.14	spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_7	spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_7.M_runs
spneumoniae-pangenome	20	pseudosimplitigs	loc-greedy	HT	7	zeros	7731727	10224240	7731727	2492513	192795	2169052	262140	2431192	2718932	1943280000	453.41	398.5	31.14	spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_7	spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_7.M_zeros
spneumoniae-pangenome	20	pseudosimplitigs	loc-greedy	HT	8	default	7731727	10340698	7731727	2608971	226516	2225936	309268	2535204	2812736	1938928000	1502.13	1386.06	68.17	spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_8	spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_8.M_default
spneumoniae-pangenome	20	pseudosimplitigs	loc-greedy	HT	8	ones	7731727	10340698	8031140	2309558	170196	2225936	272024	2497960	2710148	1938928000	1502.13	1386.06	68.17	spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_8	spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_8.M_ones
spneumoniae-pangenome	20	pseudosimplitigs	loc-greedy	HT	8	runs	7731727	10340698	8028901	2311797	168824	2225936	271020	2496956	2708060	1938928000	1502.13	1386.06	68.17	spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_8	spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_8.M_runs
spneumoniae-pangenome	20	pseudosimplitigs	loc-greedy	HT	8	zeros	7731727	10340698	7731727	2608971	226546	2225936	309428	2535364	2811308	1938928000	1502.13	1386.06	68.17	spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_8	spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_8.M_zeros
spneumoniae-pangenome	20	pseudosimplitigs	loc-greedy	HT	9	default	7731727	10679001	7731727	2947274	288867	2341760	377480	2719240	3003392	1940744000	4258.36	3943.66	204.24	spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_9	spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_9.M_default
spneumoniae-pangenome	20	pseudosimplitigs	loc-greedy	HT	9	ones	7731727	10679001	8073742	2605259	229584	2341760	339432	2681192	2901432	1940744000	4258.36	3943.66	204.24	spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_9	spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_9.M_ones
spneumoniae-pangenome	20	pseudosimplitigs	loc-greedy	HT	9	runs	7731727	10679001	8068865	2610136	226632	2341760	337932	2679692	2899372	1940744000	4258.36	3943.66	204.24	spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_9	spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_9.M_runs
spneumoniae-pangenome	20	pseudosimplitigs	loc-greedy	HT	9	zeros	7731727	10679001	7731727	2947274	288893	2341760	377612	2719372	3003556	1940744000	4258.36	3943.66	204.24	spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_9	spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_9.M_zeros
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	1	default	7731727	10909344	7731727	3177617	167243	2373816	192108	2565924	2903080	35481704000	384.28	341.97	32.63	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_1	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_1.M_default
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	1	ones	7731727	10909344	7859189	3050155	167650	2373816	241028	2614844	2914968	35481704000	384.28	341.97	32.63	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_1	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_1.M_ones
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	1	runs	7731727	10909344	7858044	3051300	166997	2373816	240084	2613900	2915088	35481704000	384.28	341.97	32.63	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_1	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_1.M_runs
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	1	zeros	7731727	10909344	7731727	3177617	168935	2373816	199288	2573104	2907592	35481704000	384.28	341.97	32.63	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_1	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_1.M_zeros
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	10	default	7731727	11082094	7731727	3350367	361356	2454304	439560	2893864	3203092	35484804000	324.91	304.71	11.65	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_10	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_10.M_default
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	10	ones	7731727	11082094	8108542	2973552	301026	2454304	401932	2856236	3110876	35484804000	324.91	304.71	11.65	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_10	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_10.M_ones
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	10	runs	7731727	11082094	8099918	2982176	295641	2454304	400340	2854644	3106020	35484804000	324.91	304.71	11.65	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_10	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_10.M_runs
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	10	zeros	7731727	11082094	7731727	3350367	361426	2454304	439720	2894024	3202876	35484804000	324.91	304.71	11.65	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_10	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_10.M_zeros
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	11	default	7731727	11292565	7731727	3560838	408875	2497500	466632	2964132	3298824	35797716000	388.61	364.13	16.49	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_11	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_11.M_default
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	11	ones	7731727	11292565	8124392	3168173	348488	2497500	427872	2925372	3209348	35797716000	388.61	364.13	16.49	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_11	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_11.M_ones
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	11	runs	7731727	11292565	8112670	3179895	341026	2497500	426840	2924340	3204672	35797716000	388.61	364.13	16.49	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_11	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_11.M_runs
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	11	zeros	7731727	11292565	7731727	3560838	410014	2497500	472532	2970032	3299236	35797716000	388.61	364.13	16.49	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_11	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_11.M_zeros
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	12	default	7731727	11320744	7731727	3589017	426237	2507168	475896	2983064	3319780	37512352000	383.35	362.7	11.7	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_12	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_12.M_default
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	12	ones	7731727	11320744	8129068	3191676	365890	2507168	434672	2941840	3235148	37512352000	383.35	362.7	11.7	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_12	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_12.M_ones
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	12	runs	7731727	11320744	8116645	3204099	357816	2507168	434008	2941176	3231132	37512352000	383.35	362.7	11.7	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_12	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_12.M_runs
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	12	zeros	7731727	11320744	7731727	3589017	427414	2507168	482084	2989252	3322008	37512352000	383.35	362.7	11.7	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_12	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_12.M_zeros
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	2	default	7731727	10614819	7731727	2883092	168188	2306000	202896	2508896	2822252	35474400000	370.88	333.91	26.92	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_2	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_2.M_default
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	2	ones	7731727	10614819	7861727	2753092	151438	2306000	224528	2530528	2805940	35474400000	370.88	333.91	26.92	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_2	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_2.M_ones
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	2	runs	7731727	10614819	7861172	2753647	151068	2306000	223648	2529648	2805908	35474400000	370.88	333.91	26.92	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_2	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_2.M_runs
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	2	zeros	7731727	10614819	7731727	2883092	168516	2306000	204332	2510332	2823508	35474400000	370.88	333.91	26.92	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_2	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_2.M_zeros
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	3	default	7731727	10488358	7731727	2756631	169010	2274916	209212	2484128	2787868	35473804000	455.23	362.09	65.61	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_3	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_3.M_default
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	3	ones	7731727	10488358	7871988	2616370	144339	2274916	218016	2492932	2755220	35473804000	455.23	362.09	65.61	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_3	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_3.M_ones
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	3	runs	7731727	10488358	7871508	2616850	144018	2274916	217164	2492080	2755680	35473804000	455.23	362.09	65.61	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_3	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_3.M_runs
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	3	zeros	7731727	10488358	7731727	2756631	169136	2274916	209716	2484632	2787824	35473804000	455.23	362.09	65.61	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_3	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_3.M_zeros
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	4	default	7731727	10392735	7731727	2661008	170378	2251336	215576	2466912	2762536	35474232000	528.96	452.53	63.42	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_4	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_4.M_default
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	4	ones	7731727	10392735	7887462	2505273	139193	2251336	213708	2465044	2715908	35474232000	528.96	452.53	63.42	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_4	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_4.M_ones
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	4	runs	7731727	10392735	7886976	2505759	138863	2251336	212948	2464284	2715180	35474232000	528.96	452.53	63.42	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_4	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_4.M_runs
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	4	zeros	7731727	10392735	7731727	2661008	170461	2251336	215948	2467284	2760384	35474232000	528.96	452.53	63.42	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_4	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_4.M_zeros
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	5	default	7731727	10255307	7731727	2523580	172576	2213296	224784	2438080	2722784	35472928000	485.1	413.77	48.9	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_5	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_5.M_default
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	5	ones	7731727	10255307	7923198	2332109	131452	2213296	207812	2421108	2651968	35472928000	485.1	413.77	48.9	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_5	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_5.M_ones
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	5	runs	7731727	10255307	7922728	2332579	131132	2213296	207124	2420420	2652964	35472928000	485.1	413.77	48.9	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_5	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_5.M_runs
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	5	zeros	7731727	10255307	7731727	2523580	172642	2213296	225000	2438296	2722972	35472928000	485.1	413.77	48.9	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_5	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_5.M_zeros
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	6	default	7731727	10207852	7731727	2476125	177906	2204372	237292	2441664	2717400	35481004000	410.38	378.06	18.32	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_6	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_6.M_default
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	6	ones	7731727	10207852	7948547	2259305	131687	2204372	212236	2416608	2637104	35481004000	410.38	378.06	18.32	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_6	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_6.M_ones
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	6	runs	7731727	10207852	7948017	2259835	131321	2204372	211616	2415988	2638460	35481004000	410.38	378.06	18.32	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_6	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_6.M_runs
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	6	zeros	7731727	10207852	7731727	2476125	177954	2204372	237492	2441864	2716564	35481004000	410.38	378.06	18.32	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_6	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_6.M_zeros
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	7	default	7731727	10221383	7731727	2489656	192249	2218068	262340	2480408	2747560	35479712000	453.72	409.28	31.79	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_7	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_7.M_default
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	7	ones	7731727	10221383	7979291	2242092	141641	2218068	231340	2449408	2657528	35479712000	453.72	409.28	31.79	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_7	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_7.M_ones
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	7	runs	7731727	10221383	7978351	2243032	141036	2218068	230724	2448792	2655908	35479712000	453.72	409.28	31.79	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_7	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_7.M_runs
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	7	zeros	7731727	10221383	7731727	2489656	192280	2218068	262512	2480580	2748132	35479712000	453.72	409.28	31.79	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_7	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_7.M_zeros
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	8	default	7731727	10338759	7731727	2607032	226515	2261432	310248	2571680	2835564	35478224000	421.37	370.69	37.39	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_8	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_8.M_default
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	8	ones	7731727	10338759	8031045	2307714	170051	2261432	272244	2533676	2733784	35478224000	421.37	370.69	37.39	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_8	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_8.M_ones
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	8	runs	7731727	10338759	8028985	2309774	168738	2261432	271332	2532764	2732564	35478224000	421.37	370.69	37.39	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_8	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_8.M_runs
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	8	zeros	7731727	10338759	7731727	2607032	226548	2261432	310416	2571848	2836516	35478224000	421.37	370.69	37.39	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_8	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_8.M_zeros
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	9	default	7731727	10682193	7731727	2950466	289304	2359860	378732	2738592	3017288	35479488000	418.59	383.13	24.14	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_9	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_9.M_default
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	9	ones	7731727	10682193	8073003	2609190	230192	2359860	340328	2700188	2920040	35479488000	418.59	383.13	24.14	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_9	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_9.M_ones
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	9	runs	7731727	10682193	8067982	2614211	227147	2359860	338908	2698768	2916364	35479488000	418.59	383.13	24.14	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_9	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_9.M_runs
spneumoniae-pangenome	20	pseudosimplitigsAC	loc-greedy	AC	9	zeros	7731727	10682193	7731727	2950466	289329	2359860	378816	2738676	3017624	35479488000	418.59	383.13	24.14	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_9	spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_9.M_zeros
spneumoniae-pangenome	21	pseudosimplitigs	loc-greedy	HT	1	default	7910060	11084300	7910060	3174240	158712	2300184	188772	2488956	2871272	1972076000	85.82	60.03	6.55	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_1.M_default
spneumoniae-pangenome	21	pseudosimplitigs	loc-greedy	HT	1	ones	7910060	11084300	8029875	3054425	158966	2300184	236064	2536248	2883320	1972076000	85.82	60.03	6.55	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_1.M_ones
spneumoniae-pangenome	21	pseudosimplitigs	loc-greedy	HT	1	runs	7910060	11084300	8029295	3055005	158612	2300184	235448	2535632	2882448	1972076000	85.82	60.03	6.55	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_1.M_runs
spneumoniae-pangenome	21	pseudosimplitigs	loc-greedy	HT	1	zeros	7910060	11084300	7910060	3174240	159835	2300184	193620	2493804	2873412	1972076000	85.82	60.03	6.55	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_1.M_zeros
spneumoniae-pangenome	21	pseudosimplitigs	loc-greedy	HT	10	default	7910060	10995357	7910060	3085297	277483	2361528	374936	2736464	3050924	1973372000	13329.71	12631.54	477.92	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_10	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_10.M_default
spneumoniae-pangenome	21	pseudosimplitigs	loc-greedy	HT	10	ones	7910060	10995357	8277289	2718068	220700	2361528	334824	2696352	2948052	1973372000	13329.71	12631.54	477.92	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_10	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_10.M_ones
spneumoniae-pangenome	21	pseudosimplitigs	loc-greedy	HT	10	runs	7910060	10995357	8272703	2722654	217957	2361528	333576	2695104	2944060	1973372000	13329.71	12631.54	477.92	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_10	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_10.M_runs
spneumoniae-pangenome	21	pseudosimplitigs	loc-greedy	HT	10	zeros	7910060	10995357	7910060	3085297	277498	2361528	374940	2736468	3051696	1973372000	13329.71	12631.54	477.92	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_10	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_10.M_zeros
spneumoniae-pangenome	21	pseudosimplitigs	loc-greedy	HT	11	default	7910060	11467937	7910060	3557877	348654	2480848	438600	2919448	3268972	1975516000	25845.53	24500.37	1015.03	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_11	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_11.M_default
spneumoniae-pangenome	21	pseudosimplitigs	loc-greedy	HT	11	ones	7910060	11467937	8313732	3154205	290522	2480848	399776	2880624	3169592	1975516000	25845.53	24500.37	1015.03	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_11	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_11.M_ones
spneumoniae-pangenome	21	pseudosimplitigs	loc-greedy	HT	11	runs	7910060	11467937	8305286	3162651	285344	2480848	398244	2879092	3165740	1975516000	25845.53	24500.37	1015.03	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_11	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_11.M_runs
spneumoniae-pangenome	21	pseudosimplitigs	loc-greedy	HT	11	zeros	7910060	11467937	7910060	3557877	348683	2480848	438612	2919460	3268892	1975516000	25845.53	24500.37	1015.03	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_11	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_11.M_zeros
spneumoniae-pangenome	21	pseudosimplitigs	loc-greedy	HT	12	default	7910060	11749889	7910060	3839829	396471	2545888	471072	3016960	3388812	2433348000	63821.7	62484.29	879.28	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_12	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_12.M_default
spneumoniae-pangenome	21	pseudosimplitigs	loc-greedy	HT	12	ones	7910060	11749889	8330205	3419684	338386	2545888	431152	2977040	3295040	2433348000	63821.7	62484.29	879.28	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_12	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_12.M_ones
spneumoniae-pangenome	21	pseudosimplitigs	loc-greedy	HT	12	runs	7910060	11749889	8318901	3430988	331163	2545888	430280	2976168	3290516	2433348000	63821.7	62484.29	879.28	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_12	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_12.M_runs
spneumoniae-pangenome	21	pseudosimplitigs	loc-greedy	HT	12	zeros	7910060	11749889	7910060	3839829	396601	2545888	471800	3017688	3388396	2433348000	63821.7	62484.29	879.28	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_12	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_12.M_zeros
spneumoniae-pangenome	21	pseudosimplitigs	loc-greedy	HT	2	default	7910060	10921210	7910060	3011150	159611	2265784	196132	2461916	2826172	1975512000	74.72	57.6	1.21	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_2	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_2.M_default
spneumoniae-pangenome	21	pseudosimplitigs	loc-greedy	HT	2	ones	7910060	10921210	8031083	2890127	150525	2265784	227216	2493000	2821792	1975512000	74.72	57.6	1.21	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_2	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_2.M_ones
